asas_sn_id,jd,mag,mag_err,phot_filter,camera
609885843909,2459192.2994727,11.90501751272654,0.0027492905065086472,g,bo
609885843909,2458465.562847,11.704212946128239,0.0011428042679445121,g,bG
609885843909,2458197.6189524,11.719712372496572,0.0010210382571388854,g,bk
609885843909,2459223.3119425,11.675301511390362,0.0006343453451093546,g,bn
609885843909,2459072.6832056,11.649636808723722,0.0035765883469256275,g,bn
609885843909,2458862.5719557,11.711172973576105,0.00189539080309072,g,bn
609885843909,2459235.4363957,11.662024311001591,0.0007142657260947249,g,bn
609885843909,2458704.6773887,11.662787664796204,0.0009563415583629462,g,bn
609885843909,2459208.698772,11.647372999047828,0.0013420101090200825,g,bk
609885843909,2458086.5761634,11.657352959939722,0.0008754634634247135,g,bn
609885843909,2458512.5841698,11.672758876736282,0.0007853895178821793,g,bG
609885843909,2459149.7865052,11.681398412522594,0.0010699299876813274,g,bG
609885843909,2459200.4387248,11.831065530168187,0.0021971797697515876,g,bo
609885843909,2458894.7231741,11.69304567447792,0.001302385206599323,g,bG
609885843909,2458864.4271765,11.827972878745022,0.0021650205101203415,g,bo
609885843909,2459201.6209662,11.624916895822537,0.0015955492358788838,g,bG
609885843909,2458408.4720064,11.727903861895925,0.0012622497191799723,g,bn
609885843909,2458708.64127,11.815994816376392,0.0025505477228780467,g,bo
609885843909,2459092.6037525,11.846296198090883,0.002793760502633905,g,bo
609885843909,2458402.6157778,11.766478818013775,0.0015631799159935397,g,bo
609885843909,2459226.4142161,11.881373432401155,0.0024842980392654956,g,bo
609885843909,2458584.500666,11.714479428042779,0.0010889991935845486,g,bk
609885843909,2458909.6689094,11.641912003046075,0.0013521437762827112,g,bG
609885843909,2458824.6531724,11.744169483849443,0.0013782767710450023,g,bk
609885843909,2459174.5813727,11.660117059670645,0.0014962189078176985,g,bG
609885843909,2458158.6417891,11.663505002721084,0.0009422293165389979,g,bk
609885843909,2459211.7746443,11.623517782399729,0.001879216165468795,g,bk
609885843909,2459230.7416856,11.603790900944997,0.0015553455590383784,g,bk
609885843909,2458576.570568,11.721534566992354,0.0012908985594830868,g,bG
609885843909,2458506.6578693,11.730313478371803,0.001701584266838185,g,bk
609885843909,2458928.388291,11.85227086430439,0.0023212251776586553,g,bo
609885843909,2458228.2534036,11.711522093353882,0.0008734725345071233,g,bn
609885843909,2459165.6298891,11.621582491602862,0.0015372309089030306,g,bG
609885843909,2458068.8562637,11.67359234050702,0.0011442562433091339,g,bk
609885843909,2458107.4957686,11.610235307611411,0.0012773174311947917,g,bo
609885843909,2459283.6550359,11.643954765291406,0.0013127586372647865,g,bk
609885843909,2458377.8992827,11.74057904319239,0.0013553644122231826,g,bk
609885843909,2459129.5332101,11.609038429280147,0.0016703504081865964,g,bn
609885843909,2458438.3889129,11.753150447264462,0.0015400981446440259,g,bo
609885843909,2458139.6578247,11.665263622180134,0.0009105875090136472,g,bk
609885843909,2458161.6209095,11.682686017112275,0.0005825403764369955,g,bk
609885843909,2458797.4111372,11.837789933422522,0.0027400663993065147,g,bo
609885843909,2458834.8301136,11.703983736224476,0.001733628333799228,g,bG
609885843909,2458164.5934399,11.723688017386715,0.001091766589544677,g,bk
609885843909,2458533.5465513,11.72801713321504,0.0020160817579921017,g,bk
609885843909,2459215.5646606,11.653060345161748,0.001411463702082352,g,bG
609885843909,2459129.5475131,11.869085139957246,0.002981158356524433,g,bo
609885843909,2458697.6893467,11.673770456053507,0.003530155438508219,g,bn
609885843909,2458114.4908539,11.59753270076062,0.0013264039866893258,g,bo
609885843909,2458451.7700517,11.747675747971705,0.0014371104151766811,g,bk
609885843909,2458816.8003618,11.707622904621871,0.0012256321677316846,g,bG
609885843909,2458435.6710678,11.72219400328001,0.0012909384341116721,g,bG
609885843909,2458125.5737083,11.654413767088428,0.0010804135505758867,g,bn
609885843909,2459207.8436917,11.699819667665077,0.0009485095378159238,g,bk
609885843909,2458581.5177209,11.727854677746926,0.0011984658854454627,g,bk
609885843909,2458537.4311683,11.815564737689037,0.0023028755521988264,g,bo
609885843909,2458862.5449594,11.893039795821416,0.0033253763673730674,g,bo
609885843909,2458772.8022817,11.70060047911801,0.0014878636279800918,g,bG
609885843909,2458887.550998,11.713984066460466,0.0016842071257322762,g,bk
609885843909,2458388.6085092,11.71089358191342,0.0013938675385668526,g,bo
609885843909,2459206.5945646,11.623683697951675,0.0015885866594054596,g,bG
609885843909,2458438.7229259,11.676069007064807,0.0008944607609527748,g,bG
609885843909,2458700.9211587,11.705329193233382,0.0009473849330751009,g,bk
609885843909,2458870.790599,11.723891088513367,0.0015767442300559723,g,bG
609885843909,2458583.5047217,11.731007766671224,0.0012360246056964492,g,bk
609885843909,2458202.5581708,11.712330919845135,0.0010943630678405603,g,bk
609885843909,2458211.2376512,11.689814370725744,0.0005148757344856881,g,bo
609885843909,2458544.662367,11.701686732942724,0.0009058050226784968,g,bk
609885843909,2458071.8435868,11.691221351908897,0.0005733390643490144,g,bk
