BJD n order chunk rv e_rv norm0 e_norm0 norm1 e_norm1 norm2 e_norm2 wave0 e_wave0 wave1 e_wave1 wave2 e_wave2 ip0 e_ip0 atm0 e_atm0 atm1 e_atm1 atm2 e_atm2 atm3 e_atm3 bkg0 e_bkg0 prms
2460696.6456115656 1 7 0 -4950.068265500391 619.370314511719 2.168385103615133 1.4012563074890692 4.3818305646666694e-05 3.0811854907627756e-05 7.258302687852793e-08 4.9178508612554834e-08 15671.265857760687 0.03363413071035566 0.04963559863507634 9.724721901179882e-06 -3.972548097319912e-07 2.0688607842392118e-08 -1.9296568228003583 0.2349305791153175 -0.016125101521702268 1.7193130620914643 nan 0 nan 0 0.2387897954798788 0.16702460344925404 -0.0828151127105389 0.17803935047209363 5.6036608586760694
2460696.6456115656 1 8 0 4642.702843150782 71.14232450203355 1.8846260935744235 0.03202559709259643 -0.0001607765406227827 3.052388518224056e-05 8.951405496439376e-08 6.802984203890625e-08 15777.292008420556 0.002861576794836513 0.04704660203811086 5.717694537189669e-06 -5.439331230882691e-07 9.086640342662853e-09 -0.01324561378723397 1654200.2745814307 0.16383734646707837 21.41718354130725 nan 0 nan 0 11.35054098882308 0.4669866319663327 -0.010072205342842026 0.0025345130050624474 36.38148771427512
2460696.6456115656 1 9 0 -3011.7411590580814 377.414360890138 2.5068733620413 3.2802975835393067 9.516012565730173e-05 0.00013657244321992336 -1.7591699321077543e-08 2.7426923111600406e-08 16004.666059263393 0.018588828483127193 0.05338544609609633 1.4074403261599865e-05 -7.063206460184672e-07 2.6213292869301104e-08 17.73630058359243 55.259363621911206 0.09144193179227111 2.2975535804603346 nan 0 nan 0 0.26308717211361426 0.38536498512877015 -0.1196741425300099 0.30618874599288065 8.218410816724479
2460696.6456115656 1 10 0 -4722.664025962403 755.2686011745487 2.9619728946391093 3.7259570916123046 1.9402300587451368e-05 4.4156496063945355e-05 -2.3288468123746557e-08 3.533393948826651e-08 16118.959294781931 0.03953010599434432 0.0506882786912449 8.91310762787187e-06 -6.705696245512292e-07 1.595523788940105e-08 1.4911001929111807 0.195407311068341 3.1157495570056892 4.3780460116807 10.878750593486744 17.552486233624162 nan 0 0.07040913596852895 0.09374470030484454 -0.14508531833449848 0.2594310809236241 7.046675119531319
2460696.6456115656 1 11 0 -1748.6979734597774 1464.3602719319122 1.664967592748818 0.8233550476324165 4.0651232209412087e-05 2.3928531078892203e-05 2.2501519789427557e-08 1.509849753821526e-08 16227.671523867883 0.07909702909026108 0.04829235909457105 1.2515201055529907e-05 -6.070670605986384e-07 2.6446378379054075e-08 3.2898295739794037 0.6697451313326649 0.3274606984933814 4.579810144611716 -0.007757495553852842 1.240980838519832 nan 0 1.3863388238249805 1.2359304807375286 0.03989005451073575 0.1920160577968619 5.293710465029263
2460696.6456115656 1 12 0 225.0259766540347 679.0071335318594 0.22637263130685717 0.03126839211850525 4.9714189139900035e-06 9.503536450754272e-07 5.303942928856673e-09 1.5812425214491208e-09 16475.16347839122 0.03702177937573252 0.05475117882212525 1.1631432788003176e-05 -5.968444329085904e-07 2.5329766955745276e-08 45.068864816387396 1121.5086183237868 27.703246246433192 12.815383229370827 2.720852081122462 1.0656629970409999 nan 0 0.000815223337571263 0.9399154711507369 1.8462393004002853 0.30164414860466604 6.577866251050823
2460696.6456115656 1 13 0 1282.6913268631588 631.9497546077862 0.17655795670822072 0.027557216544705592 1.5634564291817019e-06 4.563211741092247e-07 -1.5397425960551009e-10 8.066887508968174e-10 16592.79893221424 0.03487076545216321 0.05229064518026993 1.061268625878667e-05 -5.850628303506195e-07 2.3569406993496287e-08 52.19392859243231 1637.6720604962165 15.254217560969256 9.428581704592778 11.855804348219568 5.060042953003009 nan 0 33.210162066607005 18.012941574195516 2.8606080772160114 0.49913734712058994 4.627393101478918
2460696.6456115656 1 14 0 -1134.855740667462 561.8048118457093 0.30184435449518227 0.03234238464839373 1.2101102044680772e-06 8.490777404806467e-07 -2.3629279063615255e-09 1.944576942407946e-09 16704.453872096914 0.030355592006029147 0.04959634492410009 8.917480528628049e-06 -3.2533836541031374e-07 2.0846071613981172e-08 17.762379968865677 64.31012887915401 0.6563153728795564 6.088659815020177 1.53180955854721 0.4958610649644531 nan 0 -0.10450863136484051 38.41026368771561 1.6530366967931762 0.210684861455588 5.3172320224660625
2460696.6456115656 1 15 0 678.6324800340971 416.28661065515837 0.5007050342746335 0.07234945132483145 7.00370880312106e-06 1.5950298938525794e-06 -4.232640882819511e-09 2.5312205728924965e-09 16973.798353310904 0.02444489260550927 0.05640298277571557 1.4661953805860976e-05 -4.955536199134061e-07 3.0280862115969955e-08 4.26782117320559 0.9503373546609081 13.257689318479475 3.0220416660747897 0.9246056519964568 0.6421472541874452 nan 0 nan 0 0.8846117034159292 0.17568039595804794 5.487764801311316
2460696.6456115656 1 16 0 -707.1912134930063 291.05555010374195 0.696109005328254 0.10339529777354092 5.138437359163033e-06 1.7862671367514761e-06 -9.235570671223723e-09 3.467496123716021e-09 17094.849431236526 0.016435629660319733 0.05385501796370144 8.962254726517304e-06 -6.514811847972952e-07 1.853248865494878e-08 2.136903161892369 0.21438852310146464 6.4121495402183255 1.3548954476887334 1.8233376678786781 0.4634200715850286 nan 0 nan 0 0.533884267345254 0.12748163535407975 4.496423117739223
