BJD n order chunk rv e_rv norm0 e_norm0 norm1 e_norm1 norm2 e_norm2 wave0 e_wave0 wave1 e_wave1 wave2 e_wave2 ip0 e_ip0 atm0 e_atm0 atm1 e_atm1 atm2 e_atm2 atm3 e_atm3 bkg0 e_bkg0 prms
2460696.6456115656 1 7 0 -3243.5809493104616 211.83622790485595 4475.171493293503 1389.6937162891813 0.19774540682862574 0.06365873006915591 0.00027923589244348247 8.981934771968496e-05 15671.343882670766 0.01279041956980667 0.0495427706409564 9.750376756796891e-06 -5.424343258402045e-07 1.7515156312403868e-08 1.4549363868485707 0.09802687920709795 1.1056074687143216 1.0745607317765702 nan 0 nan 0 0.4815230855793629 0.17076340784193023 -0.17927176828462804 0.055622101983773896 5.2270964187207785
2460696.6456115656 1 8 0 1766.1903679264494 131.88986004891825 1991.2782501817055 269.34443902332475 -0.32658568296576607 0.043452698398758816 0.001239039992012063 0.0001678526574148799 15777.205052801904 0.003412136355298435 0.04698026789213192 5.029950425588276e-06 -5.886966567698738e-07 9.235032096506345e-09 1.219287524001843 0.08368249754750319 0.007769145869213727 3.5438055857291344 nan 0 nan 0 1.0936864307933003 0.20432576791460114 -0.007248097866894524 0.047462047364968486 6.1082074175161605
2460696.6456115656 1 9 0 -2272.802810652133 146.44420639904703 5040.920081276553 1702.2360775760815 0.26598379129903504 0.09810934407208764 -9.338413437487489e-05 3.994785854837822e-05 16004.56482110461 0.004472089143546008 0.053280781127214655 9.439211897167121e-06 -5.7796858178257e-07 1.5266881730819142e-08 1.2926889974093358 0.07884451464774003 1.2256274092122212 1.2624478016057163 nan 0 nan 0 0.39965832533681805 0.15675000877153894 -0.1805422462121079 0.058526482451954714 6.358593808864728
2460696.6456115656 1 10 0 -1920.805837502994 119.80247582572048 8832.37367717407 3415.2475632601413 -0.09346206950795262 0.022433242064784413 4.076652753666683e-05 4.867057063487694e-05 16118.900810483905 0.0041413649452724756 0.050862713278976034 7.237869361659553e-06 -5.491063304127386e-07 1.0760366756635155e-08 1.2117819703158106 0.060654231857786824 1.7222863326617388 1.0008632590870012 4.227433859408709 3.59260492592382 nan 0 0.22309991541721572 0.09356099667265087 -0.2499276551346471 0.039232844421193236 5.367119558050141
2460696.6456115656 1 11 0 -2491.153838899892 1269.0435913029758 3005.3800687394587 1156.2295457848265 0.07705965310423107 0.03645437855665336 2.461859118375008e-05 1.9499111206833876e-05 16227.589782195548 0.06945719561638848 0.04828749432661668 1.235063032780701e-05 -6.693118772997811e-07 2.6506744479448052e-08 2.4576762720381957 0.34497242495262675 -0.12868026319613307 3.673325051074505 0.002611110016419567 0.9685206517465818 nan 0 1.3154064439369124 0.9434411669319135 -0.03619421117318433 0.12011407562310615 5.3096422815667
2460696.6456115656 1 12 0 -1560.3679121849011 218.91457251208706 881.7267157332151 43.80436245023477 0.032138428436325535 0.0028129425459758493 3.8690927199537286e-05 5.288749614808388e-06 16475.037455875405 0.011623379101795487 0.054768696401250296 9.486618938480914e-06 -5.715061530945237e-07 2.0421961770003718e-08 1.8069546665387883 0.15248649469105477 9.541145118658362 3.862583525059152 4.043777732529053 0.5987697528746962 nan 0 3.6060926010256007 0.4967162676727931 0.7530497974543767 0.054159582300284864 5.930904178646999
2460696.6456115656 1 13 0 -537.5172080166623 399.6142732994879 390.4066854272809 40.10876108692157 0.003984965243519709 0.0009136941086721703 3.59324379781638e-07 1.7005307842956949e-06 16592.722207103285 0.02183639215265184 0.05232371679370684 9.690399368478016e-06 -5.387631457325506e-07 2.1146619652584797e-08 2.3431754852651228 0.24265884072341773 25.625443572233916 7.60898080264513 13.27082267067417 3.751207968090138 nan 0 29.8638741340551 11.640101223302441 2.142610616175272 0.2547365221323882 4.426790893523523
2460696.6456115656 1 14 0 -2089.900665172928 261.6097083131068 703.2156208983358 44.105969379489515 -0.0018949336680837672 0.0019418521689716028 2.2546084454118453e-05 3.917047435330444e-06 16704.52111932042 0.015259546920309305 0.04961294039248023 9.40515820772658e-06 -4.046885378496407e-07 2.0095957198110848e-08 2.587693430947872 0.2817933553301712 5.861598730021832 4.327096487799489 5.947179140282687 0.9659241012203718 nan 0 -0.02532748838211918 26.387913686401294 1.1101033633617978 0.08941324048464942 5.193239323926692
2460696.6456115656 1 15 0 -272.3232026688811 345.8975908932385 995.0330060785963 115.2227362714082 0.010653273303315263 0.002735823196278672 3.9024761933192576e-06 5.263284265753747e-06 16973.758278244677 0.018892958860655472 0.05646064458958833 1.413531851139962e-05 -4.46018706489328e-07 2.8984479406132556e-08 3.108526100258821 0.4161130580832815 14.707816837321005 2.770341968268948 2.6975286306404076 0.6755595452612422 nan 0 nan 0 0.7247437086021262 0.12230140538318927 5.498018348356932
2460696.6456115656 1 16 0 -1251.260600235262 223.1736948940519 1380.5832225570064 161.55659361601144 0.006445111896121837 0.003057882693915833 -2.0935851693399287e-05 6.628460868180416e-06 17094.806876955252 0.01163275990579499 0.05385797994800691 8.340666563487867e-06 -6.497201108949602e-07 1.789830958884449e-08 2.1691615657603225 0.16947149569822134 7.72998995425279 1.3155806131046677 3.125758007020941 0.5097108878258715 nan 0 nan 0 0.41771225689527414 0.08684524437036706 4.397559052034173
